################################################################################
# Collectl:   V4.0.4-1  HiRes: 1  Options: -P -ou -R 80s -f/tmp/cops2_1 
# Host:       node-2  DaemonOpts: 
# Booted:     1495646150.66 [20170524-11:15:50]
# Distro:     debian stretch/sid, Ubuntu 16.04.1 LTS  Platform: 
# Date:       20170524-134224  Secs: 1495654944 TZ: -0600
# SubSys:     cdn Options: u Interval: 1 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2992.701 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     4.4.0-45-generic  Memory: 1916728 kB  Swap: 3145724 kB
# NumDisks:   2 DiskNames: sdb sda
# NumNets:    7 NetNames: enp10s3f0:?? lo:?? enp6s7:100 enp9s4f0:1000 enp10s3f1:?? enp7s8:?? enp9s4f1:??
# SCSI:       CD:0:00:00:00 DA:2:00:00:00 DA:2:00:01:00 PR:2:00:06:00
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20170524 13:42:26 1 0 0 0 0 0 0 99 1 0 0 179 315 0 283 0 0.32 0.24 0.21 0 0 21 16 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:27 18 0 4 0 0 1 0 78 22 0 0 1221 2374 24 307 2 0.32 0.24 0.21 2 0 438 438 87 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:28 91 0 4 0 0 1 0 4 96 0 0 1600 2859 18 325 6 0.32 0.24 0.21 4 0 300 280 89 152 0 1 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:29 90 0 4 0 0 1 0 5 95 0 0 1678 2876 0 325 6 0.54 0.29 0.23 5 0 399 384 129 249 0 0 0 0 0 0 1 1 0 100 100 0 0 0
20170524 13:42:30 62 0 4 1 0 1 0 32 67 0 0 1613 3420 0 325 1 0.54 0.29 0.23 1 0 516 490 185 350 0 0 0 0 0 0 3 3 0 48 48 0 9 9
20170524 13:42:31 81 0 3 0 0 2 0 14 86 0 0 1658 3479 0 325 4 0.54 0.29 0.23 4 0 493 442 151 298 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:32 91 0 5 0 0 1 0 3 97 0 0 2105 3673 0 325 8 0.54 0.29 0.23 10 0 514 503 170 376 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:33 68 0 6 0 0 1 0 26 74 0 0 2045 3706 0 325 0 0.54 0.29 0.23 1 0 579 577 166 418 0 0 0 0 0 1 27 28 4 2576 2580 0 599 599
20170524 13:42:34 50 0 3 0 0 1 0 46 54 0 0 1691 3915 0 325 2 0.65 0.32 0.24 4 0 603 584 208 443 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:35 66 0 5 1 0 1 0 27 72 0 0 2127 4140 0 325 1 0.65 0.32 0.24 0 0 589 573 188 388 0 0 0 0 0 0 5 5 0 976 976 0 9 9
20170524 13:42:36 62 0 5 0 0 2 0 30 70 0 0 2158 4210 0 325 4 0.65 0.32 0.24 3 0 694 684 216 482 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:37 93 0 5 0 0 3 0 0 100 0 0 2813 3594 0 325 3 0.65 0.32 0.24 2 0 698 695 217 510 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:38 91 0 8 0 0 1 0 1 99 0 0 2940 4075 0 325 3 0.65 0.32 0.24 3 0 700 683 227 491 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:39 62 0 5 0 0 2 0 32 68 0 0 2359 4708 0 325 1 0.84 0.36 0.25 1 0 734 727 226 520 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:40 73 0 7 0 0 1 0 19 81 0 0 2517 4908 0 325 6 0.84 0.36 0.25 6 0 813 818 250 611 0 0 0 0 0 0 2 2 0 24 24 0 4 4
20170524 13:42:41 61 0 6 0 0 2 0 31 69 0 0 2312 5486 0 325 0 0.84 0.36 0.25 0 0 848 865 221 601 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:42 41 0 4 0 0 2 0 52 48 0 0 2360 5682 0 325 2 0.84 0.36 0.25 2 0 1018 1002 299 714 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:43 85 0 7 0 0 1 0 7 93 0 0 2591 4271 0 325 8 0.84 0.36 0.25 7 0 836 840 311 686 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:44 93 0 5 0 0 2 0 0 100 0 0 2810 4270 0 325 3 0.94 0.39 0.26 3 0 825 805 273 615 0 0 0 0 0 0 18 18 0 120 120 0 8 8
20170524 13:42:45 90 0 7 0 0 2 0 0 100 0 0 3405 4329 0 325 2 0.94 0.39 0.26 2 0 812 800 261 594 0 0 0 0 0 0 4 4 0 2096 2096 0 6 6
20170524 13:42:46 92 0 6 0 0 2 0 0 100 0 0 3362 4615 0 325 3 0.94 0.39 0.26 3 0 931 914 248 671 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:47 82 0 5 0 0 3 0 11 89 0 0 3239 5468 0 325 1 0.94 0.39 0.26 1 0 1014 1019 287 749 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:48 46 0 4 0 0 1 0 49 51 0 0 2635 6190 1 325 2 0.94 0.39 0.26 0 0 1083 1083 333 773 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:49 75 0 5 0 0 4 0 16 84 0 0 3496 5973 0 325 3 0.86 0.38 0.26 3 0 1240 1238 443 974 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:50 54 0 5 1 0 2 0 38 61 0 0 3148 7368 0 325 2 0.86 0.38 0.26 1 0 1314 1320 377 934 0 0 0 0 0 0 2 2 0 24 24 0 4 4
20170524 13:42:51 60 0 7 3 0 3 0 28 70 0 0 3300 7511 0 325 1 0.86 0.38 0.26 1 0 1289 1277 392 921 0 0 0 0 0 0 25 25 0 2676 2676 0 624 624
20170524 13:42:52 41 0 6 0 0 4 0 48 52 0 0 3274 8622 0 325 2 0.86 0.38 0.26 2 0 1546 1563 477 1132 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:53 84 0 7 0 0 2 0 8 92 0 0 3248 8226 0 325 4 0.86 0.38 0.26 4 0 1225 1221 386 901 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:54 45 0 7 0 0 4 0 45 55 0 0 3416 8548 0 325 3 0.95 0.41 0.27 1 0 1579 1598 481 1175 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:55 75 0 9 0 0 2 0 13 86 0 0 4704 7002 0 325 3 0.95 0.41 0.27 3 0 1366 1358 484 1051 0 0 0 0 0 0 8 8 0 3364 3364 0 9 9
20170524 13:42:56 46 0 9 0 0 3 0 42 58 0 0 4009 9051 0 325 1 0.95 0.41 0.27 2 0 1810 1819 570 1366 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:57 75 0 10 0 0 4 0 12 88 0 0 4568 7688 0 325 3 0.95 0.41 0.27 3 0 1592 1587 508 1150 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:58 52 0 9 0 0 4 0 36 64 0 0 4446 10021 0 325 0 0.95 0.41 0.27 1 0 2040 2061 652 1566 0 1 0 0 0 0 0 0 0 0 0 0 0 0
20170524 13:42:59 66 0 11 0 0 3 0 20 80 0 0 4776 10083 0 325 2 1.28 0.49 0.29 1 0 1877 1909 558 1485 0 0 0 0 0 0 2 2 0 1988 1988 0 0 0
20170524 13:43:00 48 0 9 0 0 2 0 41 59 0 0 4450 12174 0 325 2 1.28 0.49 0.29 2 0 2212 2253 681 1694 0 0 0 0 0 0 2 2 0 24 24 0 4 4
20170524 13:43:01 54 3 11 6 0 5 0 20 74 0 0 4738 11337 0 325 3 1.28 0.49 0.29 4 0 2141 2164 653 1653 0 0 0 0 0 0 26 26 0 3238 3238 0 756 756
20170524 13:43:02 74 12 9 0 0 5 0 0 100 0 0 5142 7451 0 325 3 1.28 0.49 0.29 3 0 1789 1816 506 1405 0 0 0 0 0 1 0 1 4 0 4 0 0 0
